233432,12.90329428536063,50.79112124297043,50.0,1
233433,12.90329428536063,50.79112124297043,150.0,1
233280,12.082061521043215,47.84337493909473,150.0,2
233253,8.07099110879085,49.52756720456915,300.0,2
232641,9.643447664475389,52.41455314697407,150.0,2
232621,8.32930485697625,54.90140406515869,50.0,1
232211,6.112544472104673,50.779213709582166,50.0,1
226856,13.060391732196308,52.401756530224645,50.0,1
226847,13.180204631758443,54.45790570001614,50.0,1
226844,13.265804604791356,52.441999237081404,50.0,1
226810,12.118094310904894,47.84903676525974,50.0,1
226804,12.852565736412158,50.802213386495474,50.0,2
232871,12.852565736412158,50.802213386495474,350.0,2
219633,13.65427197676513,51.09977163764552,50.0,1
218022,9.22402103383979,49.19549200513086,350.0,1
218011,9.632794157935905,51.37065467674233,350.0,4
208105,9.18152147056071,52.99841480402523,350.0,4
207847,6.213854,50.817668,350.0,4
207180,9.731709089541255,52.445066775770044,55.0,1
206818,9.99655924046965,52.388701823400964,350.0,4
206817,9.99837445767206,52.38692295265403,350.0,4
206813,9.69677353070881,52.43943218066309,55.0,1
206810,9.719313663946991,52.33746806046966,55.0,1
206662,10.409774441963918,51.93252061408822,75.0,2
206659,9.725905546212857,52.386253181565195,50.0,1
206256,9.642014630664903,52.41436303108844,350.0,4
206252,10.194399,52.213069,50.0,1
205788,10.034202083322043,49.14019911013065,50.0,1
205361,10.770260284898995,52.48451744570954,100.0,2
203889,10.029658730876122,48.45682555881041,300.0,4
203890,10.029658730876122,48.45682555881041,150.0,2
203885,11.353950056216718,48.238650058087984,350.0,4
203886,11.353950056216718,48.238650058087984,50.0,1
203850,11.066051228632432,48.389936371911574,50.0,1
203745,8.903554676895283,52.25990270087047,75.0,2
203741,9.856604446175197,52.23560563289712,55.0,1
203238,11.717531712182677,47.906493202431875,350.0,4
203234,8.076899032784922,52.260443838202235,150.0,1
203213,9.414435650361838,52.33326031841969,175.0,3
203207,9.675767511775007,52.39613308609452,55.0,1
203203,9.672025869103436,52.35774546112967,55.0,1
189480,9.976685339837104,52.162137752685,100.0,1
188208,8.619483256745411,49.81380523803679,50.0,2
187823,12.137617297126326,51.29023699065681,350.0,6
187404,7.43285282320346,51.4773498654974,50.0,1
187305,6.99563306762229,51.4592513124674,50.0,1
187127,6.99906584655162,51.4311018515279,50.0,1
187125,9.97732200217081,52.1646590767178,100.0,1
187080,9.98408111538038,53.1100576805117,350.0,4
187079,9.98166206196265,53.1093002148386,350.0,4
186953,7.000823643971671,51.43152745182621,350.0,4
186404,8.60387365607221,49.6903587594344,50.0,1
186228,8.62585434078824,49.8718633299713,50.0,1
186069,9.12531927788984,49.3407277916331,50.0,1
186026,9.9814945078723,53.109301281068,50.0,1
185820,11.4569459674947,53.8522842889596,50.0,1
185807,8.65069301469453,50.5376863031662,50.0,1
185240,12.4510229829541,53.15737212862055,175.0,2
185241,12.4510229829541,53.15737212862055,50.0,1
184944,9.93577895435533,53.4302920863042,320.0,2
184945,9.93577895435533,53.4302920863042,50.0,1
184940,8.31593054273276,52.1946131329877,175.0,1
184941,8.31593054273276,52.1946131329877,50.0,1
184936,10.2053235748156,48.6157925517203,175.0,2
184937,10.2053235748156,48.6157925517203,50.0,1
184932,11.096898,53.507648,175.0,1
184933,11.096898,53.507648,50.0,1
184927,12.6733824324649,48.6919994651226,175.0,2
184928,12.6733824324649,48.6919994651226,50.0,1
184923,6.9695378029096,51.5551963497842,175.0,1
184924,6.9695378029096,51.5551963497842,50.0,1
184919,7.75489016629876,48.2264996357985,175.0,3
184920,7.75489016629876,48.2264996357985,50.0,1
184915,10.099226664044295,48.415758773800746,175.0,2
184916,10.099226664044295,48.415758773800746,50.0,1
184911,12.05377,49.43816,175.0,2
184912,12.05377,49.43816,50.0,1
184905,10.19602,49.50991,175.0,2
184906,10.19602,49.50991,50.0,1
184901,11.47072,49.66416,175.0,3
184902,11.47072,49.66416,50.0,1
184897,8.72185,51.6836,175.0,2
184898,8.72185,51.6836,50.0,1
183704,6.37607572381035,49.5193860998093,50.0,1
183229,13.7876539621157,51.9489700854823,175.0,1
183351,13.7876539621157,51.9489700854823,50.0,1
183215,8.46357046702087,51.9700126371804,50.0,1
183042,9.9426391017638,52.1253594615464,150.0,1
183040,9.96260920381951,52.1417774624045,150.0,1
183038,10.1517379696853,51.8780344321316,150.0,1
183036,9.9571488455,52.8064979720809,150.0,1
182057,9.261639,49.044276,350.0,4
182053,10.725625,50.898384,350.0,4
182052,11.305148,51.450971,350.0,4
182051,7.430067,52.326149,350.0,4
182050,10.016764,49.945695,350.0,4
182049,10.019955,49.944184,350.0,4
182048,11.474745,49.312948,350.0,4
182046,8.621045,48.20593,350.0,4
182045,8.627155,48.206218,350.0,4
182044,7.936795,49.92578,350.0,4
182042,7.788855,48.309517,350.0,4
182041,7.791519,48.308819,350.0,4
182040,10.175605,48.583937,350.0,4
182039,10.178996,48.584287,350.0,4
182038,7.966201,51.695845,350.0,4
182037,11.469313,48.837085,350.0,4
182036,11.472234,48.836599,350.0,4
182029,9.639696,49.205379,350.0,4
182028,9.639273,49.207007,350.0,4
182025,11.609148,50.055972,350.0,4
182022,9.632807,48.605321,350.0,6
182016,13.579276,46.919943,350.0,4
182015,6.880212,50.068492,350.0,4
182014,6.880905,50.070186,350.0,4
182013,9.708473,50.488351,350.0,4
182012,10.783389,52.416656,350.0,4
182011,13.571959,51.060227,350.0,4
182010,9.303297,48.693667,350.0,4
182009,13.571071,51.063214,350.0,4
182008,13.333344,53.855673,350.0,4
182006,10.320397,53.692518,350.0,4
182005,10.324738,53.694396,350.0,4
182004,8.570788,49.162694,350.0,4
181997,9.93325,54.014217,350.0,4
181989,8.567226,49.16125,350.0,4
181820,8.570788,49.162694,350.0,6
181700,7.334521,50.647664,350.0,4
181698,12.3132,50.85675,350.0,4
181697,9.92914,54.092671,350.0,4
181696,12.307977,50.860662,350.0,4
180688,13.4961819646619,52.4995159466259,50.0,1
180261,11.6175380900781,48.153128168019,150.0,4
180244,8.62444844480376,49.6432555895347,175.0,4
186974,8.62444844480376,49.6432555895347,50.0,1
179700,11.9547927937676,51.1054287105434,50.0,1
178611,9.23323946461505,48.7784874060478,50.0,1
178534,8.96696088067511,48.92666675,50.0,1
177742,9.99276222471019,52.4593365525497,75.0,1
177743,9.99276222471019,52.4593365525497,50.0,1
175925,10.547171,53.374016,50.0,1
175636,7.2308446543334,50.7777511391209,50.0,1
175529,9.0045447183544,48.7977363123727,50.0,1
175521,12.8987150591316,47.757310223406,50.0,1
175518,12.3839936041508,47.8253643174548,50.0,1
175470,9.00636239601204,48.7970712413186,50.0,1
165489,11.570391,48.191479,50.0,1
161366,10.796056,52.431849,50.0,1
161364,10.796126,52.431583,50.0,1
161116,10.543789031877159,52.972319907842106,150.0,1
161112,10.566892019573961,52.963776502506455,150.0,1
161108,10.561572843377695,52.96742046313669,150.0,1
161104,10.589870226914154,52.97271582628369,150.0,1
161100,10.527905127647372,52.92679076804672,150.0,1
161096,10.602357621495807,52.95609792618997,150.0,1
159740,9.359711527191967,52.1049306530754,50.0,1
159735,9.37427262460631,52.101272982618944,50.0,1
159732,9.355447150262432,52.10756679152216,50.0,1
159729,9.359963497553263,52.10607320342045,50.0,1
159605,11.494990706884769,52.17391654079457,350.0,4
159598,9.99670498703313,52.1609536232325,175.0,2
184910,9.99670498703313,52.1609536232325,50.0,1
158922,9.83506002095441,52.4230327002279,50.0,1
158919,9.854639799999973,52.3574619,50.0,1
153436,6.9928444002793,51.4249659494313,50.0,1
187142,6.9928444002793,51.4249659494313,175.0,1
153075,12.963067,52.238371,50.0,1
153072,12.97991,52.23565,50.0,1
152536,9.832312004551,52.419187056210845,50.0,1
152376,6.693570565081814,50.88008433791986,50.0,1
152373,8.286174599999981,51.3553083,50.0,1
152286,12.804933429113817,52.922316638725874,50.0,1
152283,8.774277600000005,53.0764504,50.0,1
152280,9.59076540000001,53.5045483,50.0,1
152277,9.856434900000068,52.474403,50.0,1
152227,13.467129592590368,52.434657606409175,50.0,1
152224,10.008704599999987,53.5528644,50.0,1
152134,10.399705210630486,53.61537830780756,50.0,1
152103,9.97276914804854,51.731858932558,50.0,1
152100,9.26665893729546,48.81344442215614,50.0,1
152097,8.499718542327855,49.90899904538604,50.0,1
152094,7.469805294967614,51.52926876324182,50.0,1
152091,10.094471636523394,53.51072292845076,50.0,2
151698,9.33382410819831,54.7781666290703,50.0,1
151510,9.971574600524946,52.38700805038505,50.0,1
151395,11.00919375060505,54.36430737879306,50.0,1
151392,8.288710820376537,49.15620131829962,50.0,1
151389,11.6017506751465,49.9577236853156,50.0,1
151222,9.95645890000003,53.54727980000001,50.0,1
151219,9.976787987766329,53.55244036985455,50.0,1
151216,9.760384622055426,47.91921093864169,50.0,1
151213,7.893041084655806,53.287717309359955,50.0,1
151210,7.456775783992043,53.31154643832222,50.0,1
151020,13.725137112932202,51.634783516676244,50.0,1
150937,7.104804324606334,49.281840091713136,50.0,1
150934,8.044125838623017,49.20881890812591,50.0,1
150873,8.991993474066135,48.68345620324409,50.0,1
150870,7.370211171827691,49.1874626402751,50.0,1
150763,8.891680468786603,53.04888588728112,50.0,1
150760,7.406579736315166,51.113709223776176,50.0,1
150667,6.662405396820077,53.58491631780527,50.0,1
150664,8.180760374591046,49.537260441432245,50.0,1
150636,7.017684024536948,51.054288877394086,50.0,1
150600,8.83988638531946,47.75592977034161,50.0,1
150548,9.219100000000026,48.87970000000001,50.0,1
150545,11.765210980426,48.4521254939228,50.0,1
150542,10.012569705249007,53.544534445632365,50.0,1
150474,8.59024743652344,49.4533943143133,50.0,1
150077,6.212156984885269,51.32812615464992,50.0,1
149989,10.287191446157294,53.93914692221477,50.0,1
149982,9.132171049737508,54.28345437091825,50.0,1
149727,12.10072463763754,49.01235048188837,50.0,1
149724,6.962911168053438,49.240773546061696,50.0,1
149598,10.19460814669651,53.57673049327784,50.0,1
149594,9.186937383992017,51.40259987972461,50.0,4
149591,10.532019568122905,52.163814893224206,50.0,1
149423,11.049755329430354,50.97279588244435,50.0,1
149420,11.049709731877101,50.97275180065189,50.0,1
149355,8.104448899999966,51.5598696,50.0,1
149252,10.729797814421772,50.814603918409794,50.0,1
149249,8.093885900524924,53.57432933547002,50.0,1
149224,8.09273886375422,50.3799358061309,175.0,2
184909,8.09273886375422,50.3799358061309,50.0,1
148642,11.1820678,54.4424765,50.0,1
148638,9.221123104507456,50.00736300107203,50.0,1
148607,10.6805415138074,47.5680010986211,50.0,1
148601,6.657683812303162,49.76318320165757,50.0,1
148447,8.012906321915011,51.945220394806505,50.0,1
148426,10.018297523803767,53.6021070886256,50.0,1
148423,10.294204269311535,47.648580063736986,50.0,1
148420,8.841367557672129,50.12456300372602,50.0,1
148417,6.1279326179992495,50.781199741155525,50.0,1
148414,10.569119474868785,53.07157495505363,50.0,1
148311,14.28885,51.71768,50.0,1
148305,13.235879,51.586593,50.0,1
148302,13.2287102918599,51.6930319275223,50.0,1
148226,9.018594201226279,53.06001819071151,50.0,1
148223,8.70638989999998,53.18521,50.0,1
148220,13.091401,53.361172,50.0,1
148217,12.1922000141531,54.0814956879679,50.0,1
148143,7.910226122085305,50.9127980223862,50.0,1
259733,7.910226122085305,50.9127980223862,320.0,2
259735,7.910226122085305,50.9127980223862,160.0,1
148098,10.26602111586908,47.42589851637493,50.0,1
148095,11.5580869023403,48.2580287227622,50.0,1
148092,6.74490257039588,51.63547844509176,50.0,1
147692,10.908846799999992,53.5457292,50.0,1
147689,7.0159238,51.0245556,50.0,1
147686,7.5699250281722925,49.41389590607732,50.0,1
147683,7.399216567568374,49.540536630169235,50.0,1
147606,12.369890072491444,51.28294170769979,50.0,1
147602,7.498204247746344,51.5041416749756,50.0,2
147599,12.3670014111028,47.8137942698095,175.0,4
175532,12.3670014111028,47.8137942698095,50.0,1
147596,13.228822017474386,51.69300948338523,50.0,1
147593,10.257885042991575,53.68348881035156,50.0,1
147590,13.178933000000029,52.54891480000001,50.0,1
147587,8.726267679762259,52.847214108265625,50.0,1
147292,7.206272386518776,50.83926908527021,50.0,1
147289,6.4671749269288625,51.20987311769622,50.0,1
147286,11.824714083328217,51.14315995035943,50.0,1
147283,12.99802522222899,52.53336978928615,50.0,1
147169,7.508094552392549,50.34685494384446,50.0,1
147040,9.68886150000003,54.30779649999999,50.0,1
147037,6.951812514155563,51.25215940879459,50.0,1
147035,11.620928668786632,48.209254693293474,50.0,1
147033,11.620928668786632,48.209254693293474,50.0,1
146891,10.13095665109654,52.01009158809868,50.0,1
146886,10.068968239750689,52.65314025630279,50.0,1
146883,6.349745027122481,51.52325119242941,50.0,1
146880,10.223787399999992,53.3505122,50.0,1
146877,8.125780420762567,49.27936195888457,50.0,1
146859,8.250090318524144,51.3545439958657,50.0,1
146856,8.931473865220937,48.760612250655264,50.0,1
146853,8.73181784285282,50.379557216468854,50.0,1
146850,6.968516195037068,50.98080284491646,50.0,2
146806,8.379568601713572,49.97467614492784,50.0,1
146779,10.512913520098891,52.243887214517564,50.0,1
146776,6.79376014708248,51.221103070326066,50.0,1
146773,7.833925336124253,47.98589791341801,50.0,1
146770,9.890217395037098,52.19500937470888,50.0,1
146767,9.784599149448468,52.160357373696826,50.0,1
146764,10.22722035504762,52.189571782242375,50.0,1
146761,9.965860243408201,52.20726510439602,50.0,1
146758,10.105355382556127,52.18246186767302,50.0,1
145951,10.593927843018605,54.292898131576045,50.0,1
145874,10.159960432540856,52.08552005006174,50.0,1
145870,13.235802746032732,51.58655510917858,50.0,1
145867,8.198126461901893,49.08137449050205,50.0,1
145799,7.22391177307418,50.4414381650992,350.0,6
145797,10.742067298147617,51.287697994973826,50.0,1
145793,9.694701645230111,52.340374651017896,50.0,1
145790,8.817409999999995,52.21465,50.0,1
145787,9.495908699999973,53.9597096,50.0,1
144267,8.891882266270386,53.034117062899064,50.0,2
144204,8.72062206878661,52.12483330263575,50.0,1
144201,7.020841080950959,49.20553694530294,50.0,1
144198,8.23400738224791,48.86093222060901,50.0,1
144195,8.23400738224791,48.86093222060901,50.0,1
144153,8.175151500629,49.49256950299351,50.0,1
143892,8.80609488134724,53.028258857237,50.0,1
143863,11.9572985172272,51.1054890459838,50.0,1
143792,8.147005000000036,48.6957759,50.0,1
143789,9.596359133720398,52.852683211381766,50.0,1
143786,12.164220611114501,54.11115829991291,50.0,1
143681,11.755243440475397,47.751918068471575,50.0,1
143677,13.274593526458716,52.51930803384439,50.0,1
143674,6.952649082209064,51.473032549519075,50.0,1
202645,13.408450000000016,52.3877,50.0,1
143629,8.750224395071768,50.3185380586023,50.0,1
143565,7.463753497028392,49.55044358150144,50.0,1
143536,10.128128632926973,48.58968310828895,50.0,1
143508,8.19673544662703,49.08094017118104,50.0,1
143457,8.611113746800584,49.94719154855198,50.0,1
143454,8.079910355260154,50.398483149422155,50.0,1
143409,9.07603029364054,53.2224703685072,50.0,1
143406,8.621714115142822,53.5254239217994,50.0,1
143271,9.03367459774017,53.0166582558805,50.0,1
143242,7.225574546712778,50.440546620289396,150.0,6
143221,8.70220015515588,50.0339023886399,50.0,1
143114,9.09025239021298,51.94144631228,50.0,1
143111,8.37234425529482,49.38945415175397,50.0,1
143108,10.420078088885475,51.91264525630824,50.0,1
143105,9.464587561477515,52.5150970841294,50.0,1
143093,14.969772532926982,51.17000408133443,50.0,1
143017,7.999505529113776,49.83431731602806,50.0,1
142927,8.739904203670108,53.13646018713129,50.0,1
142877,13.282175870361357,52.415898586980255,50.0,1
142875,10.575275586508155,52.96733588466308,50.0,1
142873,11.026067075480455,49.592841721587895,50.0,1
142827,9.98565935700833,48.40498305584752,50.0,1
142824,9.997368300000062,48.3989895154347,50.0,1
142821,9.473103429164098,50.79313282800455,50.0,1
142818,6.8886044999999285,51.0872125,50.0,1
142815,11.6196884358292,52.132258402388,50.0,1
142812,11.724168423278797,51.80926950204498,50.0,1
142809,8.196564196433997,52.10278780501714,50.0,1
142806,7.491757600000028,53.4961435,350.0,1
142799,10.539076181545283,52.15880827659086,50.0,1
142334,6.641670799999929,50.9535539,50.0,1
142331,7.05120323439337,50.94216174116258,50.0,1
142328,8.60881052211971,49.9024005885162,50.0,1
142325,9.298672161376999,49.15006639999999,50.0,1
142322,8.218592700000045,47.6245296,50.0,1
142319,8.52534443809816,48.029848999359665,50.0,1
142316,9.150099757672137,48.73106980402809,50.0,1
142313,10.094855499999994,48.8335691,50.0,1
142310,6.8408259693114815,49.24390386760089,50.0,1
142282,9.0673076380981,48.51432370010986,50.0,1
142273,9.96968434735049,52.2526937855514,50.0,1
142203,10.8445554821396,51.3645442301499,50.0,1
142200,7.6736651801483,47.6258763791679,50.0,1
142197,8.928799420623818,50.12222648839812,50.0,1
142194,7.249106971766082,51.26561153401874,50.0,1
142191,7.177209620901522,51.77163944200409,50.0,1
142122,9.604388420237683,47.76787318672581,50.0,1
142119,7.207270035581928,51.609334635673605,50.0,1
142116,6.940577762972225,50.92098103248188,50.0,1
142113,8.532127248548932,51.93003871540247,50.0,1
142033,8.551942241086635,49.64288081983714,50.0,1
142000,7.293068042327832,50.939691306527976,50.0,1
141908,9.01761766560662,48.7052428638171,50.0,1
141905,7.175027503041065,51.77227650132919,50.0,1
141901,11.494111224536937,51.5755771251713,50.0,1
141894,12.75389173785095,52.13267244687162,50.0,1
141891,12.75389173785095,52.13267244687162,50.0,1
141888,12.750909121426389,52.13260658945799,50.0,1
141764,8.85915148584445,47.75385589795169,50.0,1
141760,9.246142684224651,51.38225865615804,50.0,1
141744,8.208395099999962,48.7826934,50.0,1
141741,8.828959846032717,47.76181087339931,50.0,1
141657,10.14564,53.60368,50.0,1
141631,7.606248499999992,49.5835927,50.0,1
141628,9.029036050694,48.7066566766462,50.0,1
141625,9.212218992497014,49.230526807058105,50.0,1
141536,7.925248423309313,48.47003109998171,50.0,1
141533,8.134013975393714,49.265269966319664,50.0,1
141530,9.266274773541227,48.94308449253143,50.0,1
141498,7.3289638999999625,51.4392252,50.0,1
141495,9.991207323313574,48.29986343128855,50.0,1
141443,7.156170299999985,50.8130669,50.0,1
141407,10.69628593334345,53.917738756234904,50.0,1
141379,8.20715881957402,49.5061870474444,50.0,1
141376,6.710682499999962,51.19885439999999,50.0,1
141373,7.56891597672121,49.4084223704449,50.0,1
141370,7.568915976721211,49.40842237044491,50.0,1
141367,9.228471781614637,48.84002557614795,50.0,1
141296,7.5908037354431634,49.656150132127756,50.0,1
141293,6.231547789024394,50.76409139011321,50.0,1
141180,9.165279300000066,49.9682639,50.0,1
141177,7.9471819650817865,48.481477023480515,50.0,1
141174,12.404863599999999,51.3373494,50.0,1
141171,9.27897895396724,48.54087782330395,50.0,1
141168,7.05015975662227,51.3359678626768,50.0,1
141123,10.919169326458684,50.683676678601245,50.0,1
141120,8.668360500000063,48.8862487,50.0,1
141007,10.68268880000005,47.609334,50.0,1
141005,8.576944779826361,49.81247921981634,50.0,1
140730,8.529155589657638,51.927844576789035,50.0,1
140727,7.791596000000027,49.4542102,50.0,1
140678,13.271841300000006,52.2929311,50.0,1
140649,9.702798338623099,49.10454190415202,50.0,1
140646,8.692337714788883,50.35671737382303,50.0,1
140643,10.709960000000024,50.94768999999999,50.0,1
140640,8.35613699999999,49.443289,50.0,1
140563,8.16949244445801,52.6576719254544,50.0,1
140134,12.073346921426381,50.88103357004802,50.0,1
140131,6.92879224655758,51.5224580932806,50.0,1
140114,7.673081756926308,51.5699300401308,50.0,1
261374,7.673081756926308,51.5699300401308,320.0,1
261375,7.673081756926308,51.5699300401308,160.0,1
139092,7.5685552410003565,51.288155643113726,50.0,1
139089,10.731877257672062,52.42360869500424,50.0,1
139086,9.938112100000012,51.5310914,50.0,1
138257,10.729387695770232,50.8910378122164,50.0,2
138169,10.933118047360248,51.113173142893196,50.0,1
138161,8.892592499999978,53.0594958,50.0,1
138120,7.754861921643057,53.263154819585274,50.0,1
138117,9.733926147885077,48.37567883424102,50.0,1
138114,7.80868004550782,48.3538565786155,50.0,1
138069,11.884724350262447,50.96604739566294,50.0,1
138066,6.9672050375732,49.2076176996655,50.0,1
138012,8.907641627908323,50.05652404137727,50.0,1
138004,10.10178,53.59762,50.0,1
137979,9.096515700000054,49.2358916,50.0,1
137974,9.86692,53.53603,50.0,1
137973,9.97597,53.5565,50.0,1
137972,9.90673,53.56562,50.0,1
137971,9.98108,53.54601,50.0,1
137962,9.760729999999967,53.71579999999999,50.0,1
137959,8.69551002872778,50.3566963088156,50.0,1
137956,8.55408800829853,49.6442841855991,50.0,1
203894,8.55408800829853,49.6442841855991,150.0,2
137953,7.199922246496611,52.52835858611052,50.0,1
137950,7.19644073919528,52.52799926843347,50.0,1
137885,7.478245288885552,51.40678923093405,60.0,4
137836,12.336532450440814,51.337103869182414,50.0,1
137833,8.843808921461113,48.95210953969438,50.0,1
137300,7.310819146557592,49.34656906910285,50.0,1
137297,10.793374099999937,51.5031817,50.0,1
137293,8.280288199999973,49.09463,50.0,1
137290,6.956079999999929,51.32456,50.0,1
137287,11.69187009999996,51.8970244,50.0,1
137284,8.984879192590354,51.49872359701453,50.0,1
137281,8.75548487199671,50.520739798262,50.0,1
137278,8.177102200000036,49.5602736,50.0,2
137166,9.8655489075885,52.3331536147071,50.0,1
136606,10.00639,53.63262,50.0,2
177739,8.428308804735252,48.99948634358881,135.0,2
136530,9.19592180343886,48.6918629464933,150.0,4
136517,9.070870000000014,49.99513,175.0,4
136514,13.531110000000012,48.71649,50.0,1
136511,9.192048282090912,48.69059587985461,100.0,1
136508,12.710145223717983,54.358986217754705,50.0,1
136505,9.150716276721127,52.456146846297074,50.0,1
136502,10.9581121357091,54.1510046361039,50.0,1
136499,10.9616968186724,54.145505184188,50.0,1
136496,10.9811562720844,54.3745261148688,50.0,1
136493,7.245257823594655,51.26577362206756,50.0,1
136431,9.90582,53.60788,50.0,1
136410,6.966144600000007,49.2096822,50.0,1
136407,8.133479999999963,51.54745,50.0,1
136404,8.13294064103502,51.548275882266275,50.0,1
136401,11.02487999999994,52.23199,50.0,1
136398,6.08795269999996,50.7676682,50.0,1
136395,13.98848369999996,53.50339779999999,50.0,1
136392,10.095035199999984,53.5875914,50.0,1
136389,8.259900900000048,50.2058092,50.0,1
136319,8.116946677246126,52.59792156988999,50.0,1
136316,8.365751400000022,47.66076,50.0,1
136300,8.98684675330355,51.499071642857544,50.0,1
136216,7.199607287067793,51.569916261598145,50.0,3
136213,8.91542095169827,49.13753969131344,50.0,1
136210,9.17618046511641,48.8919696034313,50.0,1
135997,9.47563429748378,53.604751079873076,50.0,1
135994,7.673840176582294,51.38392966963365,50.0,1
135991,6.090648061832447,50.78108878487151,50.0,1
135988,9.724120076057492,53.58395814310244,50.0,1
135985,8.295641358197017,50.68830373241196,50.0,1
135982,9.532052631738223,53.29973399994611,50.0,1
135979,9.534906502130069,53.29954164364805,50.0,1
135877,10.0236,53.55314,50.0,1
135812,9.043400566270403,54.47595290589311,50.0,1
135793,13.72050200000001,51.0003643,50.0,1
135790,8.36753425714722,49.228605140671405,50.0,1
135766,6.649014554492165,51.170549534746385,50.0,1
135763,10.46410898147589,51.21063148051647,50.0,1
135760,10.448759539147877,51.20943506885524,50.0,1
135643,7.945475513305622,50.87758220886618,50.0,1
135592,11.337377833018522,49.045645436141484,50.0,1
135554,10.9938024815064,50.9733524328445,50.0,1
135503,10.634982680425992,52.3121771351145,50.0,1
135500,7.484596183258869,53.46738321584284,50.0,1
135497,9.223352200000022,49.1251082,50.0,1
152069,8.121429,48.696636,50.0,1
135388,12.002030728836086,51.47847701603128,50.0,1
135385,6.746753977865652,51.636977773921856,50.0,1
135371,10.980804385041765,50.28709863720602,175.0,1
135368,8.277049049529305,49.2449087560747,50.0,1
135365,9.73638942556159,53.36698954794649,50.0,1
135195,10.861052476196278,54.088643216885586,50.0,1
135192,10.812936086508236,54.10891860287675,50.0,1
135114,12.451047000000017,50.8361375,50.0,1
135048,9.977927562149022,53.47985946072895,50.0,1
135027,9.86384355921143,52.3380603964811,50.0,1
134997,8.36143768042596,49.846083858304446,50.0,1
134951,11.729204,47.89366,50.0,1
134811,9.98539,53.50427,50.0,1
134809,9.98787,53.44883,50.0,1
134689,9.505496865472404,53.29355880101297,50.0,1
160967,12.064113799999973,48.9805523,50.0,1
134675,10.643388400000049,51.1083955,50.0,1
134650,7.6063568601189235,47.62586638408198,50.0,1
134001,11.675838824723108,47.99729727894746,50.0,1
133947,10.498011072491392,53.512545892476815,50.0,1
133883,8.385839467059322,52.19622572214832,50.0,1
133880,8.387808208476253,52.19720810652883,50.0,1
133877,9.482758714294519,47.664141531357586,50.0,1
133874,7.780510658691342,48.2764574438524,50.0,1
133871,8.3698432,51.8649119,50.0,1
258517,8.3698432,51.8649119,135.0,1
133758,10.10361,53.70364,50.0,1
133726,9.98859,53.5677,50.0,1
133157,8.501662322171004,53.05440446528542,50.0,1
133154,8.501458474285872,53.055774026267244,50.0,1
133151,7.765837108303786,49.96326437883417,50.0,1
133142,8.220142445368994,53.04490698745283,50.0,1
133139,8.221209964556921,53.04184277903777,50.0,1
133136,8.641462988221734,49.096264973317,50.0,1
133099,10.01367,53.54833,50.0,1
133098,10.03116,53.57045,50.0,1
133005,10.501927664032,48.035660873196484,50.0,1
133002,9.017392017652138,48.78530953064267,50.0,1
132999,8.363517140739422,50.62037522442021,50.0,1
